age_group,Comune,Sesso,Popolazione,Year
Old,Cornaredo,Femmine,2109,2011
Old,Cornaredo,Maschi,1641,2011
Old,Corsico,Femmine,4713,2011
Old,Corsico,Maschi,3578,2011
Old,Cuggiono,Femmine,932,2011
Old,Cuggiono,Maschi,649,2011
Old,Cusago,Femmine,321,2011
Old,Cusago,Maschi,225,2011
Old,Cusano Milanino,Femmine,2821,2011
Old,Cusano Milanino,Maschi,2003,2011
Old,Dairago,Femmine,505,2011
Old,Dairago,Maschi,397,2011
Old,Dresano,Femmine,317,2011
Old,Dresano,Maschi,259,2011
Old,Gaggiano,Femmine,873,2011
Old,Gaggiano,Maschi,704,2011
Old,Garbagnate Milanese,Femmine,2812,2011
Old,Garbagnate Milanese,Maschi,2201,2011
Old,Gessate,Femmine,764,2011
Old,Gessate,Maschi,532,2011
Old,Gorgonzola,Femmine,2244,2011
Old,Gorgonzola,Maschi,1570,2011
Old,Grezzago,Femmine,206,2011
Old,Grezzago,Maschi,152,2011
Old,Gudo Visconti,Femmine,133,2011
Old,Gudo Visconti,Maschi,111,2011
Old,Inveruno,Femmine,1073,2011
Old,Inveruno,Maschi,775,2011
Old,Inzago,Femmine,1263,2011
Old,Inzago,Maschi,897,2011
Old,Lacchiarella,Femmine,918,2011
Old,Lacchiarella,Maschi,681,2011
Old,Lainate,Femmine,2549,2011
Old,Lainate,Maschi,1994,2011
Old,Legnano,Femmine,6898,2011
Old,Legnano,Maschi,4724,2011
Old,Liscate,Femmine,281,2011
Old,Liscate,Maschi,226,2011
Old,Locate di Triulzi,Femmine,967,2011
Old,Locate di Triulzi,Maschi,685,2011
Old,Magenta,Femmine,3148,2011
Old,Magenta,Maschi,2140,2011
Old,Magnago,Femmine,903,2011
Old,Magnago,Maschi,660,2011
Old,Marcallo con Casone,Femmine,657,2011
Old,Marcallo con Casone,Maschi,476,2011
Old,Masate,Femmine,277,2011
Old,Masate,Maschi,222,2011
Old,Mediglia,Femmine,1037,2011
Old,Mediglia,Maschi,774,2011
Old,Melegnano,Femmine,2525,2011
Old,Melegnano,Maschi,1588,2011
Old,Melzo,Femmine,2421,2011
Old,Melzo,Maschi,1643,2011
Old,Mesero,Femmine,419,2011
Old,Mesero,Maschi,306,2011
Old,Milano,Femmine,187215,2011
Old,Milano,Maschi,123367,2011
Old,Morimondo,Femmine,116,2011
Old,Morimondo,Maschi,91,2011
Old,Motta Visconti,Femmine,804,2011
Old,Motta Visconti,Maschi,560,2011
Old,Nerviano,Femmine,2068,2011
Old,Nerviano,Maschi,1471,2011
Old,Nosate,Femmine,94,2011
Old,Nosate,Maschi,65,2011
Old,Novate Milanese,Femmine,2538,2011
Old,Novate Milanese,Maschi,1906,2011
Old,Noviglio,Femmine,235,2011
Old,Noviglio,Maschi,225,2011
Old,Opera,Femmine,1512,2011
Old,Opera,Maschi,1160,2011
Old,Ossona,Femmine,455,2011
Old,Ossona,Maschi,337,2011
Old,Ozzero,Femmine,139,2011
Old,Ozzero,Maschi,116,2011
Old,Paderno Dugnano,Femmine,5171,2011
Old,Paderno Dugnano,Maschi,3896,2011
Old,Pantigliate,Femmine,555,2011
Old,Pantigliate,Maschi,470,2011
Old,Parabiago,Femmine,3058,2011
Old,Parabiago,Maschi,2161,2011
Old,Paullo,Femmine,1158,2011
Old,Paullo,Maschi,866,2011
Old,Pero,Femmine,1163,2011
Old,Pero,Maschi,874,2011
Old,Peschiera Borromeo,Femmine,1934,2011
Old,Peschiera Borromeo,Maschi,1688,2011
Old,Pessano con Bornago,Femmine,784,2011
Old,Pessano con Bornago,Maschi,594,2011
Old,Pieve Emanuele,Femmine,998,2011
Old,Pieve Emanuele,Maschi,933,2011
Old,Pioltello,Femmine,3174,2011
Old,Pioltello,Maschi,2409,2011
Old,Pogliano Milanese,Femmine,851,2011
Old,Pogliano Milanese,Maschi,629,2011
Old,Pozzo d'Adda,Femmine,400,2011
Old,Pozzo d'Adda,Maschi,288,2011
Old,Pozzuolo Martesana,Femmine,794,2011
Old,Pozzuolo Martesana,Maschi,596,2011
Old,Pregnana Milanese,Femmine,676,2011
Old,Pregnana Milanese,Maschi,544,2011
Old,Rescaldina,Femmine,1561,2011
Old,Rescaldina,Maschi,1178,2011
Old,Rho,Femmine,6277,2011
Old,Rho,Maschi,4511,2011
Old,Robecchetto con Induno,Femmine,519,2011
Old,Robecchetto con Induno,Maschi,387,2011
Old,Robecco sul Naviglio,Femmine,652,2011
Old,Robecco sul Naviglio,Maschi,495,2011
Old,Rodano,Femmine,376,2011
Old,Rodano,Maschi,344,2011
Old,Rosate,Femmine,515,2011
Old,Rosate,Maschi,377,2011
Old,Rozzano,Femmine,4661,2011
Old,Rozzano,Maschi,3705,2011
Old,San Colombano al Lambro,Femmine,962,2011
Old,San Colombano al Lambro,Maschi,747,2011
Old,San Donato Milanese,Femmine,3845,2011
Old,San Donato Milanese,Maschi,3116,2011
Old,San Giorgio su Legnano,Femmine,803,2011
Old,San Giorgio su Legnano,Maschi,560,2011
Old,San Giuliano Milanese,Femmine,3675,2011
Old,San Giuliano Milanese,Maschi,2806,2011
Old,San Vittore Olona,Femmine,989,2011
Old,San Vittore Olona,Maschi,642,2011
Old,San Zenone al Lambro,Femmine,303,2011
Old,San Zenone al Lambro,Maschi,227,2011
Old,Santo Stefano Ticino,Femmine,396,2011
Old,Santo Stefano Ticino,Maschi,295,2011
Old,Sedriano,Femmine,1099,2011
Old,Sedriano,Maschi,798,2011
Old,Segrate,Femmine,3888,2011
Old,Segrate,Maschi,3226,2011
Old,Senago,Femmine,2127,2011
Old,Senago,Maschi,1592,2011
Old,Sesto San Giovanni,Femmine,11072,2011
Old,Sesto San Giovanni,Maschi,7846,2011
Old,Settala,Femmine,526,2011
Old,Settala,Maschi,494,2011
Old,Settimo Milanese,Femmine,1809,2011
Old,Settimo Milanese,Maschi,1394,2011
Old,Solaro,Femmine,1198,2011
Old,Solaro,Maschi,905,2011
Old,Trezzano Rosa,Femmine,332,2011
Old,Trezzano Rosa,Maschi,243,2011
Old,Trezzano sul Naviglio,Femmine,2066,2011
Old,Trezzano sul Naviglio,Maschi,1697,2011
Old,Trezzo sull'Adda,Femmine,1510,2011
Old,Trezzo sull'Adda,Maschi,1041,2011
Old,Tribiano,Femmine,189,2011
Old,Tribiano,Maschi,157,2011
Old,Truccazzano,Femmine,459,2011
Old,Truccazzano,Maschi,386,2011
Old,Turbigo,Femmine,994,2011
Old,Turbigo,Maschi,654,2011
Old,Vanzaghello,Femmine,585,2011
Old,Vanzaghello,Maschi,462,2011
Old,Vanzago,Femmine,841,2011
Old,Vanzago,Maschi,615,2011
Old,Vaprio d'Adda,Femmine,825,2011
Old,Vaprio d'Adda,Maschi,557,2011
Old,Vermezzo con Zelo,Femmine,386,2011
Old,Vermezzo con Zelo,Maschi,315,2011
Old,Vernate,Femmine,264,2011
Old,Vernate,Maschi,196,2011
Old,Vignate,Femmine,738,2011
Old,Vignate,Maschi,585,2011
Old,Villa Cortese,Femmine,691,2011
Old,Villa Cortese,Maschi,514,2011
Old,Vimodrone,Femmine,1727,2011
Old,Vimodrone,Maschi,1318,2011
Old,Vittuone,Femmine,890,2011
Old,Vittuone,Maschi,665,2011
Old,Vizzolo Predabissi,Femmine,366,2011
Old,Vizzolo Predabissi,Maschi,322,2011
Old,Zibido San Giacomo,Femmine,470,2011
Old,Zibido San Giacomo,Maschi,423,2011
Young,Abbiategrasso,Femmine,4328,2012
Young,Abbiategrasso,Maschi,4516,2012
Young,Albairate,Femmine,653,2012
Young,Albairate,Maschi,747,2012
Young,Arconate,Femmine,944,2012
Young,Arconate,Maschi,1015,2012
Young,Arese,Femmine,2513,2012
Young,Arese,Maschi,2739,2012
Young,Arluno,Femmine,1625,2012
Young,Arluno,Maschi,1689,2012
Young,Assago,Femmine,1237,2012
Young,Assago,Maschi,1334,2012
Young,Baranzate,Femmine,1699,2012
Young,Baranzate,Maschi,1820,2012
Young,Bareggio,Femmine,2417,2012
Young,Bareggio,Maschi,2553,2012
Young,Basiano,Femmine,532,2012
Young,Basiano,Maschi,542,2012
Young,Basiglio,Femmine,1186,2012
Young,Basiglio,Maschi,1368,2012
Young,Bellinzago Lombardo,Femmine,557,2012
Young,Bellinzago Lombardo,Maschi,555,2012
Young,Bernate Ticino,Femmine,410,2012
Young,Bernate Ticino,Maschi,431,2012
Young,Besate,Femmine,291,2012
Young,Besate,Maschi,313,2012
Young,Binasco,Femmine,967,2012
Young,Binasco,Maschi,1011,2012
Young,Boffalora sopra Ticino,Femmine,561,2012
Young,Boffalora sopra Ticino,Maschi,614,2012
Young,Bollate,Femmine,4915,2012
Young,Bollate,Maschi,5069,2012
Young,Bresso,Femmine,3228,2012
Young,Bresso,Maschi,3488,2012
Young,Bubbiano,Femmine,357,2012
Young,Bubbiano,Maschi,369,2012
Young,Buccinasco,Femmine,4166,2012
Young,Buccinasco,Maschi,4285,2012
Young,Buscate,Femmine,676,2012
Young,Buscate,Maschi,681,2012
Young,Bussero,Femmine,1217,2012
Young,Bussero,Maschi,1309,2012
Young,Busto Garolfo,Femmine,1820,2012
Young,Busto Garolfo,Maschi,2027,2012
Young,Calvignasco,Femmine,174,2012
Young,Calvignasco,Maschi,222,2012
Young,Cambiago,Femmine,980,2012
Young,Cambiago,Maschi,1060,2012
Young,Canegrate,Femmine,1658,2012
Young,Canegrate,Maschi,1719,2012
Young,Carpiano,Femmine,627,2012
Young,Carpiano,Maschi,638,2012
Young,Carugate,Femmine,2113,2012
Young,Carugate,Maschi,2346,2012
Young,Casarile,Femmine,622,2012
Young,Casarile,Maschi,646,2012
Young,Casorezzo,Femmine,759,2012
Young,Casorezzo,Maschi,757,2012
Young,Cassano d'Adda,Femmine,2625,2012
Young,Cassano d'Adda,Maschi,2814,2012
Young,Cassina de' Pecchi,Femmine,1872,2012
Young,Cassina de' Pecchi,Maschi,1881,2012
Young,Cassinetta di Lugagnano,Femmine,270,2012
Young,Cassinetta di Lugagnano,Maschi,293,2012
Young,Castano Primo,Femmine,1540,2012
Young,Castano Primo,Maschi,1607,2012
Young,Cernusco sul Naviglio,Femmine,4276,2012
Young,Cernusco sul Naviglio,Maschi,4448,2012
Young,Cerro Maggiore,Femmine,1993,2012
Young,Cerro Maggiore,Maschi,2163,2012
Young,Cerro al Lambro,Femmine,689,2012
Young,Cerro al Lambro,Maschi,787,2012
Young,Cesano Boscone,Femmine,3198,2012
Young,Cesano Boscone,Maschi,3416,2012
Young,Cesate,Femmine,2070,2012
Young,Cesate,Maschi,2176,2012
Young,Cinisello Balsamo,Femmine,9825,2012
Young,Cinisello Balsamo,Maschi,10388,2012
Young,Cisliano,Femmine,615,2012
Young,Cisliano,Maschi,637,2012
Young,Cologno Monzese,Femmine,6550,2012
Young,Cologno Monzese,Maschi,6864,2012
Young,Colturano,Femmine,312,2012
Young,Colturano,Maschi,321,2012
Young,Corbetta,Femmine,2585,2012
Young,Corbetta,Maschi,2594,2012
Young,Cormano,Femmine,2885,2012
Young,Cormano,Maschi,2868,2012
Young,Cornaredo,Femmine,2861,2012
Young,Cornaredo,Maschi,2935,2012
Young,Corsico,Femmine,4365,2012
Young,Corsico,Maschi,4525,2012
Young,Cuggiono,Femmine,1163,2012
Young,Cuggiono,Maschi,1191,2012
Young,Cusago,Femmine,537,2012
Young,Cusago,Maschi,573,2012
Young,Cusano Milanino,Femmine,2367,2012
Young,Cusano Milanino,Maschi,2448,2012
Young,Dairago,Femmine,884,2012
Young,Dairago,Maschi,897,2012
Young,Dresano,Femmine,415,2012
Young,Dresano,Maschi,447,2012
Young,Gaggiano,Femmine,1216,2012
Young,Gaggiano,Maschi,1241,2012
Young,Garbagnate Milanese,Femmine,3721,2012
Young,Garbagnate Milanese,Maschi,3960,2012
Young,Gessate,Femmine,1322,2012
Young,Gessate,Maschi,1404,2012
Young,Gorgonzola,Femmine,2795,2012
Young,Gorgonzola,Maschi,2865,2012
Young,Grezzago,Femmine,455,2012
Young,Grezzago,Maschi,468,2012
Young,Gudo Visconti,Femmine,274,2012
Young,Gudo Visconti,Maschi,277,2012
Young,Inveruno,Femmine,1108,2012
Young,Inveruno,Maschi,1224,2012
Young,Inzago,Femmine,1404,2012
Young,Inzago,Maschi,1567,2012
Young,Lacchiarella,Femmine,1175,2012
Young,Lacchiarella,Maschi,1244,2012
Young,Lainate,Femmine,3441,2012
Young,Lainate,Maschi,3804,2012
Young,Legnano,Femmine,8038,2012
Young,Legnano,Maschi,8384,2012
Young,Liscate,Femmine,647,2012
Young,Liscate,Maschi,680,2012
Young,Locate di Triulzi,Femmine,1462,2012
Young,Locate di Triulzi,Maschi,1497,2012
Young,Magenta,Femmine,3082,2012
Young,Magenta,Maschi,3245,2012
Young,Magnago,Femmine,1255,2012
Young,Magnago,Maschi,1401,2012
Young,Marcallo con Casone,Femmine,822,2012
Young,Marcallo con Casone,Maschi,887,2012
Young,Masate,Femmine,494,2012
Young,Masate,Maschi,513,2012
Young,Mediglia,Femmine,1813,2012
Young,Mediglia,Maschi,2004,2012
Young,Melegnano,Femmine,2304,2012
Young,Melegnano,Maschi,2285,2012
Young,Melzo,Femmine,2468,2012
Young,Melzo,Maschi,2490,2012
Young,Mesero,Femmine,518,2012
Young,Mesero,Maschi,570,2012
Young,Milano,Femmine,159151,2012
Young,Milano,Maschi,169709,2012
Young,Morimondo,Femmine,159,2012
Young,Morimondo,Maschi,182,2012
Young,Motta Visconti,Femmine,1064,2012
Young,Motta Visconti,Maschi,1140,2012
Young,Nerviano,Femmine,2292,2012
Young,Nerviano,Maschi,2537,2012
Young,Nosate,Femmine,80,2012
Young,Nosate,Maschi,94,2012
Young,Novate Milanese,Femmine,2617,2012
Young,Novate Milanese,Maschi,2704,2012
Young,Noviglio,Femmine,675,2012
Young,Noviglio,Maschi,713,2012
Young,Opera,Femmine,1761,2012
Young,Opera,Maschi,1805,2012
Young,Ossona,Femmine,545,2012
Young,Ossona,Maschi,663,2012
Young,Ozzero,Femmine,238,2012
Young,Ozzero,Maschi,205,2012
Young,Paderno Dugnano,Femmine,6680,2012
Young,Paderno Dugnano,Maschi,6870,2012
Young,Pantigliate,Femmine,866,2012
Young,Pantigliate,Maschi,870,2012
Young,Parabiago,Femmine,3717,2012
Young,Parabiago,Maschi,3786,2012
Young,Paullo,Femmine,1602,2012
Young,Paullo,Maschi,1697,2012
Young,Pero,Femmine,1431,2012
Young,Pero,Maschi,1437,2012
Young,Peschiera Borromeo,Femmine,3335,2012
Young,Peschiera Borromeo,Maschi,3314,2012
Young,Pessano con Bornago,Femmine,1390,2012
Young,Pessano con Bornago,Maschi,1506,2012
Young,Pieve Emanuele,Femmine,2379,2012
Young,Pieve Emanuele,Maschi,2517,2012
Young,Pioltello,Femmine,5562,2012
Young,Pioltello,Maschi,6087,2012
Young,Pogliano Milanese,Femmine,1161,2012
Young,Pogliano Milanese,Maschi,1269,2012
Young,Pozzo d'Adda,Femmine,915,2012
Young,Pozzo d'Adda,Maschi,924,2012
Young,Pozzuolo Martesana,Femmine,1203,2012
Young,Pozzuolo Martesana,Maschi,1163,2012
Young,Pregnana Milanese,Femmine,956,2012
Young,Pregnana Milanese,Maschi,1021,2012
Young,Rescaldina,Femmine,1936,2012
Young,Rescaldina,Maschi,2056,2012
Young,Rho,Femmine,6643,2012
Young,Rho,Maschi,7062,2012
Young,Robecchetto con Induno,Femmine,647,2012
Young,Robecchetto con Induno,Maschi,732,2012
Young,Robecco sul Naviglio,Femmine,991,2012
Young,Robecco sul Naviglio,Maschi,999,2012
Young,Rodano,Femmine,642,2012
Young,Rodano,Maschi,722,2012
Young,Rosate,Femmine,807,2012
Young,Rosate,Maschi,827,2012
Young,Rozzano,Femmine,5884,2012
Young,Rozzano,Maschi,6069,2012
Young,San Colombano al Lambro,Femmine,914,2012
Young,San Colombano al Lambro,Maschi,992,2012
Young,San Donato Milanese,Femmine,4336,2012
Young,San Donato Milanese,Maschi,4739,2012
Young,San Giorgio su Legnano,Femmine,926,2012
Young,San Giorgio su Legnano,Maschi,982,2012
Young,San Giuliano Milanese,Femmine,5328,2012
Young,San Giuliano Milanese,Maschi,5662,2012
Young,San Vittore Olona,Femmine,1187,2012
Young,San Vittore Olona,Maschi,1177,2012
Young,San Zenone al Lambro,Femmine,608,2012
Young,San Zenone al Lambro,Maschi,663,2012
Young,Santo Stefano Ticino,Femmine,760,2012
Young,Santo Stefano Ticino,Maschi,720,2012
Young,Sedriano,Femmine,1654,2012
Young,Sedriano,Maschi,1851,2012
Young,Segrate,Femmine,4600,2012
Young,Segrate,Maschi,5062,2012
Young,Senago,Femmine,3015,2012
Young,Senago,Maschi,3315,2012
Young,Sesto San Giovanni,Femmine,9889,2012
Young,Sesto San Giovanni,Maschi,10385,2012
Young,Settala,Femmine,1142,2012
Young,Settala,Maschi,1208,2012
Young,Settimo Milanese,Femmine,2742,2012
Young,Settimo Milanese,Maschi,2848,2012
Young,Solaro,Femmine,2151,2012
Young,Solaro,Maschi,2274,2012
Young,Trezzano Rosa,Femmine,765,2012
Young,Trezzano Rosa,Maschi,825,2012
Young,Trezzano sul Naviglio,Femmine,2910,2012
Young,Trezzano sul Naviglio,Maschi,2943,2012
Young,Trezzo sull'Adda,Femmine,1600,2012
Young,Trezzo sull'Adda,Maschi,1739,2012
Young,Tribiano,Femmine,539,2012
Young,Tribiano,Maschi,565,2012
Young,Truccazzano,Femmine,862,2012
Young,Truccazzano,Maschi,959,2012
Young,Turbigo,Femmine,1035,2012
Young,Turbigo,Maschi,1075,2012
Young,Vanzaghello,Femmine,778,2012
Young,Vanzaghello,Maschi,778,2012
Young,Vanzago,Femmine,1259,2012
Young,Vanzago,Maschi,1329,2012
Young,Vaprio d'Adda,Femmine,1230,2012
Young,Vaprio d'Adda,Maschi,1272,2012
Young,Vermezzo con Zelo,Femmine,922,2012
Young,Vermezzo con Zelo,Maschi,869,2012
Young,Vernate,Femmine,453,2012
Young,Vernate,Maschi,474,2012
Young,Vignate,Femmine,1411,2012
Young,Vignate,Maschi,1465,2012
Young,Villa Cortese,Femmine,835,2012
Young,Villa Cortese,Maschi,910,2012
Young,Vimodrone,Femmine,2283,2012
Young,Vimodrone,Maschi,2385,2012
Young,Vittuone,Femmine,1325,2012
Young,Vittuone,Maschi,1359,2012
Young,Vizzolo Predabissi,Femmine,580,2012
Young,Vizzolo Predabissi,Maschi,622,2012
Young,Zibido San Giacomo,Femmine,1059,2012
Young,Zibido San Giacomo,Maschi,1068,2012
Middle-age,Abbiategrasso,Femmine,7942,2012
Middle-age,Abbiategrasso,Maschi,7829,2012
Middle-age,Albairate,Femmine,1200,2012
Middle-age,Albairate,Maschi,1263,2012
Middle-age,Arconate,Femmine,1736,2012
Middle-age,Arconate,Maschi,1801,2012
Middle-age,Arese,Femmine,5018,2012
Middle-age,Arese,Maschi,4460,2012
Middle-age,Arluno,Femmine,3006,2012
Middle-age,Arluno,Maschi,3079,2012
Middle-age,Assago,Femmine,2250,2012
Middle-age,Assago,Maschi,2141,2012
Middle-age,Baranzate,Femmine,2739,2012
Middle-age,Baranzate,Maschi,2905,2012
Middle-age,Bareggio,Femmine,4518,2012
Middle-age,Bareggio,Maschi,4435,2012
Middle-age,Basiano,Femmine,988,2012
Middle-age,Basiano,Maschi,1020,2012
Middle-age,Basiglio,Femmine,2134,2012
Middle-age,Basiglio,Maschi,1886,2012
Middle-age,Bellinzago Lombardo,Femmine,1009,2012
Middle-age,Bellinzago Lombardo,Maschi,994,2012
Middle-age,Bernate Ticino,Femmine,805,2012
Middle-age,Bernate Ticino,Maschi,797,2012
Middle-age,Besate,Femmine,524,2012
Middle-age,Besate,Maschi,527,2012
Middle-age,Binasco,Femmine,1860,2012
Middle-age,Binasco,Maschi,1765,2012
Middle-age,Boffalora sopra Ticino,Femmine,1099,2012
Middle-age,Boffalora sopra Ticino,Maschi,1078,2012
Middle-age,Bollate,Femmine,9381,2012
Middle-age,Bollate,Maschi,8838,2012
Middle-age,Bresso,Femmine,6281,2012
Middle-age,Bresso,Maschi,5946,2012
Middle-age,Bubbiano,Femmine,620,2012
Middle-age,Bubbiano,Maschi,600,2012
Middle-age,Buccinasco,Femmine,7337,2012
Middle-age,Buccinasco,Maschi,6832,2012
Middle-age,Buscate,Femmine,1201,2012
Middle-age,Buscate,Maschi,1262,2012
Middle-age,Bussero,Femmine,2297,2012
Middle-age,Bussero,Maschi,2218,2012
Middle-age,Busto Garolfo,Femmine,3489,2012
Middle-age,Busto Garolfo,Maschi,3537,2012
Middle-age,Calvignasco,Femmine,325,2012
Middle-age,Calvignasco,Maschi,313,2012
Middle-age,Cambiago,Femmine,1761,2012
Middle-age,Cambiago,Maschi,1809,2012
Middle-age,Canegrate,Femmine,3221,2012
Middle-age,Canegrate,Maschi,3227,2012
Middle-age,Carpiano,Femmine,1090,2012
Middle-age,Carpiano,Maschi,1175,2012
Middle-age,Carugate,Femmine,3817,2012
Middle-age,Carugate,Maschi,3736,2012
Middle-age,Casarile,Femmine,1088,2012
Middle-age,Casarile,Maschi,1012,2012
Middle-age,Casorezzo,Femmine,1458,2012
Middle-age,Casorezzo,Maschi,1480,2012
Middle-age,Cassano d'Adda,Femmine,4771,2012
Middle-age,Cassano d'Adda,Maschi,4709,2012
Middle-age,Cassina de' Pecchi,Femmine,3530,2012
Middle-age,Cassina de' Pecchi,Maschi,3319,2012
Middle-age,Cassinetta di Lugagnano,Femmine,529,2012
Middle-age,Cassinetta di Lugagnano,Maschi,511,2012
Middle-age,Castano Primo,Femmine,2740,2012
Middle-age,Castano Primo,Maschi,2840,2012
Middle-age,Cernusco sul Naviglio,Femmine,8141,2012
Middle-age,Cernusco sul Naviglio,Maschi,7636,2012
Middle-age,Cerro Maggiore,Femmine,3790,2012
Middle-age,Cerro Maggiore,Maschi,3821,2012
Middle-age,Cerro al Lambro,Femmine,1363,2012
Middle-age,Cerro al Lambro,Maschi,1286,2012
Middle-age,Cesano Boscone,Femmine,6171,2012
Middle-age,Cesano Boscone,Maschi,5850,2012
Middle-age,Cesate,Femmine,3716,2012
Middle-age,Cesate,Maschi,3680,2012
Middle-age,Cinisello Balsamo,Femmine,18192,2012
Middle-age,Cinisello Balsamo,Maschi,17723,2012
Middle-age,Cisliano,Femmine,1192,2012
Middle-age,Cisliano,Maschi,1210,2012
Middle-age,Cologno Monzese,Femmine,11854,2012
Middle-age,Cologno Monzese,Maschi,11321,2012
Middle-age,Colturano,Femmine,523,2012
Middle-age,Colturano,Maschi,548,2012
Middle-age,Corbetta,Femmine,4586,2012
Middle-age,Corbetta,Maschi,4760,2012
Middle-age,Cormano,Femmine,5090,2012
Middle-age,Cormano,Maschi,5023,2012
Middle-age,Cornaredo,Femmine,5359,2012
Middle-age,Cornaredo,Maschi,5200,2012
Middle-age,Corsico,Femmine,8575,2012
Middle-age,Corsico,Maschi,8270,2012
Middle-age,Cuggiono,Femmine,2100,2012
Middle-age,Cuggiono,Maschi,2107,2012
Middle-age,Cusago,Femmine,980,2012
Middle-age,Cusago,Maschi,962,2012
Middle-age,Cusano Milanino,Femmine,4780,2012
Middle-age,Cusano Milanino,Maschi,4500,2012
Middle-age,Dairago,Femmine,1603,2012
Middle-age,Dairago,Maschi,1586,2012
Middle-age,Dresano,Femmine,777,2012
Middle-age,Dresano,Maschi,796,2012
Middle-age,Gaggiano,Femmine,2425,2012
Middle-age,Gaggiano,Maschi,2389,2012
Middle-age,Garbagnate Milanese,Femmine,7041,2012
Middle-age,Garbagnate Milanese,Maschi,6682,2012
Middle-age,Gessate,Femmine,2327,2012
Middle-age,Gessate,Maschi,2377,2012
Middle-age,Gorgonzola,Femmine,5092,2012
Middle-age,Gorgonzola,Maschi,4933,2012
Middle-age,Grezzago,Femmine,734,2012
Middle-age,Grezzago,Maschi,821,2012
Middle-age,Gudo Visconti,Femmine,466,2012
Middle-age,Gudo Visconti,Maschi,442,2012
Middle-age,Inveruno,Femmine,2210,2012
Middle-age,Inveruno,Maschi,2187,2012
Middle-age,Inzago,Femmine,2682,2012
Middle-age,Inzago,Maschi,2726,2012
Middle-age,Lacchiarella,Femmine,2212,2012
Middle-age,Lacchiarella,Maschi,2174,2012
Middle-age,Lainate,Femmine,6687,2012
Middle-age,Lainate,Maschi,6520,2012
Middle-age,Legnano,Femmine,15134,2012
Middle-age,Legnano,Maschi,14859,2012
Middle-age,Liscate,Femmine,1067,2012
Middle-age,Liscate,Maschi,1151,2012
Middle-age,Locate di Triulzi,Femmine,2554,2012
Middle-age,Locate di Triulzi,Maschi,2580,2012
Middle-age,Magenta,Femmine,5745,2012
Middle-age,Magenta,Maschi,5668,2012
Middle-age,Magnago,Femmine,2422,2012
Middle-age,Magnago,Maschi,2437,2012
Middle-age,Marcallo con Casone,Femmine,1560,2012
Middle-age,Marcallo con Casone,Maschi,1603,2012
Middle-age,Masate,Femmine,905,2012
Middle-age,Masate,Maschi,935,2012
Middle-age,Mediglia,Femmine,3203,2012
Middle-age,Mediglia,Maschi,3266,2012
Middle-age,Melegnano,Femmine,4205,2012
Middle-age,Melegnano,Maschi,4096,2012
Middle-age,Melzo,Femmine,4658,2012
