,I1,I2,I3,I4,Year,Comune,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,MI1,MI2,MI3,MI4
6,414,1100,643,61,2017  ,Bernate Ticino,27254.58,10648.41,71637.03,0.18665464382326422,0.49594229035166815,0.28990081154192965,0.02750225428313796,0.032364199696496836,0.3613421144360337,0.40639272240245955,0.1999009634650099,4421.3,18578.54,35745.44,185340.66
7,407,1093,672,64,2018  ,Bernate Ticino,27272.8,10723.41,71667.95,0.18202146690518783,0.48881932021466906,0.3005366726296959,0.028622540250447227,0.03541280067742548,0.3502386564020679,0.4176625749139732,0.19668596800653343,5087.09,18734.74,36337.93,179678.97
8,387,1083,682,72,2019  ,Bernate Ticino,27386.6,10655.96,71914.34,0.17401079136690648,0.4869604316546763,0.3066546762589928,0.03237410071942446,0.0335910001678797,0.34869673576280624,0.41925608562186645,0.19845617844744762,5065.84,18791.38,35878.5,160868.64
0,338,703,340,19,2011,Besate,27563.58,10670.21,67125.09,0.24142857142857144,0.5021428571428571,0.24285714285714285,0.013571428571428571,0.056227210455737565,0.440288292533831,0.4316060289612849,0.07187846804914651,4820.56,18148.85,36785.44,109625.74
1,357,709,344,18,2012  ,Besate,27532.64,10604.88,68690.39,0.25,0.4964985994397759,0.24089635854341737,0.012605042016806723,0.05518002236466674,0.44113435289551745,0.43336716272254816,0.07031846201726763,4495.57,18096.57,36641.15,113623.56
2,338,689,360,20,2013  ,Besate,27416.74,10677.56,67043.26,0.24022743425728502,0.4896943852167733,0.255863539445629,0.014214641080312722,0.052447989457024,0.42753244606106316,0.44460836700277034,0.07541119747914252,4557.64,18225.41,36274.6,110747.35
3,303,702,376,22,2014  ,Besate,27540.77,10617.89,67758.81,0.21596578759800428,0.5003563791874555,0.26799714896650034,0.015680684248039915,0.051085224183411666,0.42042469188952225,0.45271500465787506,0.07577507926919105,5138.07,18251.5,36693.12,104966.64
4,312,687,393,16,2015  ,Besate,27542.18,10532.45,67568.57,0.2215909090909091,0.48792613636363635,0.2791193181818182,0.011363636363636364,0.04858311235305187,0.4117440467059189,0.4792984087114369,0.060374432229592295,4728.12,18198.22,37031.53,114575.38
5,303,666,411,16,2016  ,Besate,27543.86,10645.67,69522.74,0.2170487106017192,0.47707736389684813,0.29441260744985676,0.011461318051575931,0.04843726750670069,0.39406682632806683,0.49214152307706927,0.06535438308816321,4911.94,18180.74,36792.9,125507.75
6,348,668,406,41,2017  ,Besate,27524.65,10552.12,70187.05,0.23786739576213262,0.45659603554340394,0.27751196172248804,0.028024606971975393,0.0329209790665547,0.35875448608276134,0.43382450918304766,0.17450002566763634,3226.74,18318.55,36446.71,145171.68
7,303,681,426,18,2018  ,Besate,27317.49,10544.55,67615.11,0.21218487394957983,0.47689075630252103,0.29831932773109243,0.012605042016806723,0.046141602859004885,0.3980955029059927,0.4928130393329777,0.06294985490202468,4738.51,18189.96,35996.82,108821.28
8,323,689,422,17,2019  ,Besate,27338.68,10414.63,70780.74,0.22260509993108202,0.47484493452791177,0.29083390764989664,0.01171605789110958,0.04477347139250667,0.40458890392798647,0.49292825397365114,0.05770937070585573,4305.02,18236.93,36276.75,105427.65
0,1046,2611,1416,92,2011,Binasco,27658.74,10739.96,70367.45,0.20251694094869313,0.5055179090029042,0.27415295256534367,0.017812197483059053,0.04462434420888294,0.40312747595124515,0.450977326908349,0.10127085293152288,5031.74,18210.15,37563.79,129829.86
1,1052,2629,1436,103,2012  ,Binasco,27879.93,10708.51,69993.91,0.20153256704980843,0.503639846743295,0.275095785440613,0.019731800766283523,0.0438681087662985,0.39764160625920103,0.4499270057267975,0.10856327924770298,5040.46,18282.63,37872.59,127404.0
2,1030,2569,1526,97,2013  ,Binasco,27561.59,10743.16,70011.99,0.19724243584833398,0.49195710455764075,0.29222520107238603,0.01857525852163922,0.04253992307074394,0.3867310514876,0.4705180845329971,0.10021094090865891,5008.83,18256.69,37393.74,125291.18
3,1035,2510,1566,101,2014  ,Binasco,27595.94,10742.31,69999.37,0.1985801995395242,0.48158096699923253,0.30046047582501917,0.019378357636224097,0.04127191008642684,0.3766989579557338,0.4787132488091857,0.10331588314865361,4865.29,18311.14,37297.38,124807.42
4,1062,2441,1653,113,2015  ,Binasco,27645.87,10720.16,69340.29,0.2015562725374834,0.4632757639020687,0.31372176883659136,0.021446194723856518,0.0416717027077777,0.35638941447135836,0.49462004553356403,0.10731883728729995,4909.69,18268.15,37440.04,118832.42
5,1071,2441,1654,107,2016  ,Binasco,27707.0,10667.27,70220.45,0.20311018395600228,0.4629243315000948,0.3136734306846198,0.020292053859283142,0.04254843221102608,0.35828762210851434,0.49798828067897954,0.10117566500148005,4967.97,18354.75,37650.28,118243.38
6,1099,2449,1706,112,2017  ,Binasco,27641.42,10654.16,69659.27,0.20480805068952665,0.4563920983973164,0.31792769288110323,0.02087215803205367,0.03331306594936242,0.35788747367776247,0.5072060701281399,0.10159339024473522,3823.63,18433.9,37502.9,114421.29
7,1048,2444,1763,129,2018  ,Binasco,27770.11,10737.39,70108.07,0.19465081723625557,0.4539375928677563,0.3274517087667162,0.02395988112927192,0.03954189507261995,0.3426627383790348,0.5009394902965952,0.11685587625174997,4975.06,18487.05,37465.79,119443.56
8,1030,2412,1798,127,2019  ,Binasco,27798.4,10684.43,69048.48,0.19191354574250047,0.4494130799329234,0.335010247810695,0.023663126513881125,0.038560115141813844,0.3382623368924133,0.5127728958934754,0.11040465207229742,4931.38,18473.28,37566.71,114512.11
0,589,1560,748,64,2011,Boffalora sopra Ticino,27165.71,10758.08,70501.14,0.198919284025667,0.5268490374873354,0.2526173590003377,0.021614319486659914,0.04431188621839708,0.42861353179660544,0.4067083606239051,0.12036622136109242,5064.21,18494.72,36600.57,126599.22
1,586,1579,762,61,2012  ,Boffalora sopra Ticino,27358.37,10725.55,70735.59,0.1961178045515395,0.5284471218206158,0.25502008032128515,0.020414993306559572,0.04276347191177494,0.42466172922975143,0.41085145592819877,0.12172334293027486,5025.49,18520.98,37130.67,137419.05
2,581,1496,814,70,2013  ,Boffalora sopra Ticino,27101.92,10812.03,70750.54,0.19621749408983452,0.5052347180006754,0.27490712597095573,0.02364066193853428,0.04220429944250417,0.40348037918393026,0.4267068410739206,0.12760848029964497,5023.0,18649.77,36248.33,126056.21
3,570,1514,827,76,2014  ,Boffalora sopra Ticino,27453.11,10668.63,71301.72,0.190826916638768,0.5068630733177101,0.27686642115835286,0.025443588885169066,0.03785203180499131,0.3963113421262303,0.42464954898979645,0.14118707707898193,4760.63,18765.53,36810.81,133177.72
4,554,1434,901,84,2015  ,Boffalora sopra Ticino,27332.11,10699.53,70647.96,0.18634376051126808,0.48234106962663975,0.30306088126471575,0.028254288597376387,0.037713048960093906,0.3643421989380839,0.4449464422549142,0.152998309846908,5010.44,18700.56,36347.73,134060.76
5,540,1471,896,75,2016  ,Boffalora sopra Ticino,27519.08,10667.51,72131.49,0.18108651911468812,0.49329309188464115,0.3004694835680751,0.025150905432595575,0.03438099281566334,0.3762610973039987,0.44615082932610317,0.1432070805542348,4690.06,18842.14,36679.83,140655.56
6,567,1434,918,83,2017  ,Boffalora sopra Ticino,27503.19,10697.29,71525.95,0.18887408394403732,0.4776815456362425,0.30579613590939375,0.02764823451032645,0.030342018872322997,0.3618669171608143,0.44825351811817243,0.15953754584869026,3999.28,18859.07,36492.34,143649.94
7,532,1446,954,83,2018  ,Boffalora sopra Ticino,27635.21,10698.62,71947.58,0.17645107794361525,0.47960199004975124,0.3164179104477612,0.027529021558872307,0.033492171030216594,0.35447262426083803,0.4563384754876105,0.15569672922133487,4875.92,18986.24,37047.87,145286.71
8,545,1412,981,85,2019  ,Boffalora sopra Ticino,27599.64,10643.49,71075.35,0.18028448561032087,0.46708567648031757,0.3245120740985776,0.02811776381078399,0.03274353588959598,0.34618921606397907,0.46347814517427083,0.15758910287215414,4671.39,19063.2,36734.76,144153.18
0,5470,12812,6770,502,2011,Bollate,27399.67,10780.08,70411.58,0.21405650778743054,0.5013696485873053,0.26492916960162793,0.019644674023636222,0.047588316580333585,0.4108059423246309,0.4421332315444379,0.09947250955059761,4971.01,18321.11,37316.12,113222.13
1,5490,12924,6979,534,2012  ,Bollate,27506.07,10788.21,70156.46,0.21174837042465383,0.49847649168820146,0.26917884830485594,0.020596289582288735,0.0470284161681754,0.4036699386955553,0.44514447191338374,0.10415717322288554,5029.25,18337.71,37447.55,114515.3
2,5364,12547,7277,528,2013  ,Bollate,27438.75,10731.39,70438.0,0.20858609426038263,0.4879063617981024,0.2829755794058174,0.02053196453569762,0.04435999421310824,0.39179472674794436,0.4604309933745081,0.10341428566443928,4870.6,18390.71,37264.21,115352.32
3,5471,12364,7419,556,2014  ,Bollate,27518.03,10662.93,70120.03,0.2119721038357226,0.4790391321193336,0.28744672607516464,0.021542037969779156,0.04335119447907094,0.38375701499043774,0.4667664761901564,0.10612531434033491,4700.71,18413.07,37323.57,113233.03
4,5435,12150,7843,582,2015  ,Bollate,27527.19,10687.83,69959.61,0.20895809304113802,0.4671280276816609,0.3015378700499808,0.0223760092272203,0.04279513640516839,0.36452757709522327,0.4780270638893003,0.11465022261030806,4826.09,18388.83,37356.86,120740.24
5,5363,12274,7817,599,2016  ,Bollate,27516.52,10670.79,69669.55,0.20584961424787931,0.4711165700687061,0.3000422216251487,0.022991594058265844,0.04034533715180605,0.36907865280745755,0.4749578530858179,0.11561815695491856,4616.33,18452.02,37284.3,118443.23
6,5535,12187,8082,607,2017  ,Bollate,27511.67,10654.09,69920.23,0.2095717693385332,0.4614365226610125,0.30600885994472,0.022982848055734355,0.03454910898434976,0.3626932251553076,0.4848080940440198,0.11794957181632282,3869.19,18447.75,37183.64,120450.47
7,5392,12199,8435,645,2018  ,Bollate,27674.81,10642.12,69943.58,0.20216714783847625,0.45738817442165647,0.31626110757001985,0.0241835701698474,0.040013364256318656,0.35064484143541297,0.491219199630588,0.11812259467768035,4775.43,18496.98,37475.54,117850.37
8,5325,11920,8651,656,2019  ,Bollate,27722.78,10583.49,69701.52,0.20054986441699307,0.44893040072310936,0.3258134980415788,0.02470623681831877,0.038426068707481484,0.3406867810619315,0.49885524748192006,0.12203190274866695,4683.15,18548.59,37423.13,120726.18
0,4165,8951,5309,450,2011,Bresso,27604.91,10755.45,69976.21,0.22066225165562914,0.4742251655629139,0.28127152317880794,0.02384105960264901,0.04723369004631972,0.3712741862420217,0.4555390379376947,0.1259530857739639,5005.63,18308.17,37873.43,123542.99
1,4214,8998,5456,476,2012  ,Bresso,27709.0,10745.98,69957.55,0.2201211867948182,0.4700167154199749,0.2849979105725031,0.02486418721270372,0.04696450368406776,0.36331969562639893,0.4595733797179235,0.13014242097160983,5040.61,18262.09,38096.75,123657.2
2,4170,8766,5593,461,2013  ,Bresso,27660.64,10746.38,70217.26,0.21958925750394945,0.46161137440758293,0.29452343338599263,0.024275934702474987,0.04537669120758939,0.3579315210252418,0.4700991740178037,0.12659261374936512,4905.02,18405.27,37886.85,123780.22
3,4184,8560,5728,485,2014  ,Bresso,27721.63,10693.77,69763.11,0.22071002795801023,0.4515482407553938,0.30215751437463734,0.025584216911958644,0.044977241957081346,0.3478275625533522,0.4770978869866935,0.13009730850287304,4883.53,18459.62,37838.77,121859.41
4,4129,8377,6020,493,2015  ,Bresso,27744.04,10667.7,70408.48,0.2170986907829013,0.4404542825595457,0.31652557968347445,0.025921446974078555,0.04362744780378644,0.33150659859789716,0.49212752281049477,0.13273843078782163,4894.77,18332.47,37870.27,124728.86
5,3964,8460,5979,486,2016  ,Bresso,27774.58,10663.52,70132.86,0.20985758907300545,0.4478797183545979,0.31653343215628144,0.025729260416115198,0.0421779823061875,0.3376016198507964,0.4915026439547386,0.1287177538882775,4912.52,18424.11,37953.3,122279.72
6,4189,8345,6084,514,2017  ,Bresso,27830.67,10668.13,70046.14,0.2189525402467071,0.4361802216182312,0.3180012544428183,0.026865983692243363,0.039864796732067935,0.3290986742262301,0.4936325224584602,0.13740400658324173,4449.26,18437.77,37933.51,124981.22
7,4203,8340,6341,538,2018  ,Bresso,27890.35,10667.01,70364.88,0.216404077849861,0.42940994748223665,0.32648542889506743,0.027700545772834928,0.04237254138223596,0.3189367452276869,0.5010626611101254,0.13762805227995167,4871.76,18479.89,38185.21,123619.1
8,4184,8195,6526,540,2019  ,Bresso,27932.43,10628.52,70181.57,0.2151709951144253,0.4214451015685266,0.3356132681923374,0.027770635124710723,0.041567473417275486,0.31134248438198964,0.5108258589082298,0.136264183292505,4832.38,18479.41,38073.65,122740.15
0,335,799,395,21,2011,Bubbiano,27675.99,10672.44,69605.76,0.2161290322580645,0.515483870967742,0.25483870967741934,0.013548387096774193,0.04692492614133135,0.4462220824551062,0.43876446562654814,0.06808852577701431,4669.8,18618.46,37031.72,108092.14
1,323,788,409,20,2012  ,Bubbiano,27731.95,10633.83,70036.38,0.20974025974025973,0.5116883116883116,0.2655844155844156,0.012987012987012988,0.046870650622082614,0.43670864451971203,0.4498058436217354,0.06661486123646991,4901.3,18718.83,37146.24,112500.45
2,342,774,439,25,2013  ,Bubbiano,27612.44,10698.97,68731.35,0.21645569620253163,0.489873417721519,0.27784810126582277,0.015822784810126583,0.044384509748714635,0.41826254115880485,0.4606661887037742,0.07668676038870634,4527.78,18853.34,36610.21,107018.96
3,340,780,451,22,2014  ,Bubbiano,27606.14,10610.04,70953.84,0.21343377275580666,0.4896421845574388,0.28311362209667296,0.013810420590081607,0.042100108255344514,0.4113832277809653,0.47259741163878966,0.0739192523249005,4361.13,18575.76,36907.06,118339.45
4,357,782,474,25,2015  ,Bubbiano,27501.52,10557.52,70072.46,0.21794871794871795,0.47741147741147744,0.2893772893772894,0.015262515262515262,0.03899240348939993,0.4005516327493913,0.47929453266135436,0.08116143109985437,3911.5,18343.54,36212.25,116262.88
5,318,771,473,23,2016  ,Bubbiano,27406.35,10619.21,68725.28,0.20063091482649842,0.48643533123028393,0.29842271293375394,0.014511041009463722,0.04242026778841248,0.4053066603150357,0.4770946562622083,0.0751784156343435,4734.69,18658.43,35800.5,116014.17
6,324,770,496,23,2017  ,Bubbiano,27552.68,10657.5,69782.8,0.20086794792312462,0.4773713577185369,0.30750154990700557,0.01425914445133292,0.03660309615438997,0.3932092578352274,0.49339700083864824,0.07679064517173437,4134.86,18690.49,36408.49,122199.17
7,317,748,530,28,2018  ,Bubbiano,27533.41,10566.27,69689.13,0.19531731361675908,0.46087492298213184,0.32655576093653726,0.01725200246457178,0.03927555949363588,0.3690423700279476,0.5034934396443256,0.08818863083409101,4712.64,18766.19,36134.28,119799.79
8,352,732,546,27,2019  ,Bubbiano,27492.54,10459.32,69308.96,0.2124321062160531,0.44176222088111045,0.3295111647555824,0.016294508147254073,0.03731468464543629,0.36192132456620296,0.5187284751287581,0.08203551565960264,4031.95,18805.32,36134.75,115562.19
0,3714,7910,6075,806,2011,Buccinasco,28088.52,10681.98,70344.66,0.2007025128343691,0.4274520399891921,0.3282896514455553,0.04355579573088354,0.034865094444941645,0.28905356082568995,0.47671523138973565,0.19936611333963275,4714.5,18352.23,39409.39,124223.36
1,3689,7963,6113,843,2012  ,Buccinasco,28201.23,10670.72,70407.99,0.19824806534823733,0.4279342218400688,0.3285146173688736,0.04530309544282029,0.03382242886060702,0.2846513243582142,0.47126543106257496,0.21026081571860378,4716.33,18388.41,39656.92,128303.5
2,3699,7713,6405,846,2013  ,Buccinasco,28077.39,10627.74,70544.98,0.19819964635910625,0.41327760810159136,0.3431924127953705,0.04533033274393184,0.03303336937760068,0.2735772669454038,0.48547565067348214,0.2079137130035134,4633.7,18404.17,39328.55,127518.26
3,3812,7732,6538,873,2014  ,Buccinasco,28192.21,10603.04,70409.88,0.20110788710102875,0.40791347929306254,0.34492218412028486,0.046056449485623846,0.031904249562658304,0.26930490816882524,0.48644902433227266,0.21234181793624382,4449.12,18515.32,39552.25,129300.44
4,3786,7655,6724,919,2015  ,Buccinasco,28266.53,10609.8,70056.31,0.19838608258226786,0.4011213582058269,0.352337036260742,0.04815552295116328,0.03111379164648576,0.26032735949402,0.4890891129533596,0.2194697359061346,4464.87,18476.14,39518.18,129746.52
5,3800,7642,6859,931,2016  ,Buccinasco,28197.62,10559.41,70241.09,0.1975873544093178,0.3973585690515807,0.3566451747088186,0.04840890183028286,0.030218809845556725,0.2555752518938779,0.4883043801897681,0.22590155807079726,4397.73,18494.68,39369.94,134185.17
6,3930,7653,6874,955,2017  ,Buccinasco,28281.97,10533.62,70652.32,0.20245209148980012,0.3942406758705955,0.35411085926231195,0.04919637337729239,0.023642969047587073,0.2553863560418644,0.4883753728347893,0.23259530207575918,3345.56,18557.75,39509.68,135443.1
7,3704,7586,7087,1008,2018  ,Buccinasco,28392.36,10555.71,70560.97,0.1910755738973433,0.3913335052875935,0.3655919525406242,0.051998968274439,0.029279306738768322,0.24455433090899237,0.48916965654960337,0.23699670580263596,4560.55,18598.99,39822.09,135646.54
8,3805,7468,7196,1003,2019  ,Buccinasco,28335.49,10496.02,70313.8,0.19540879211175022,0.38352506162695155,0.36955628594905504,0.05150986031224322,0.02827357679415511,0.24035186859384366,0.4923243371006411,0.23905021751136013,4308.45,18661.15,39669.38,138192.19
0,738,1949,701,47,2011,Buscate,27082.51,10882.73,70205.03,0.21484716157205241,0.5673944687045124,0.20407569141193596,0.013682678311499273,0.05417139467604217,0.5106987048004201,0.3639384502304561,0.07119145029308159,5093.93,18184.1,36028.72,105116.02
1,735,1956,693,51,2012  ,Buscate,27155.16,10902.81,70582.71,0.21397379912663755,0.5694323144104804,0.2017467248908297,0.014847161572052401,0.05532579214773818,0.5063192694691183,0.3578855313346818,0.08046940704846173,5280.17,18157.81,36225.86,110679.82
2,703,1858,785,46,2013  ,Buscate,27064.23,10780.33,70148.84,0.20725235849056603,0.5477594339622641,0.23142688679245282,0.013561320754716982,0.048132575729565905,0.4813714139975487,0.3974459247150876,0.07305008555779782,4833.25,18289.02,35740.79,112103.37
3,701,1835,801,48,2014  ,Buscate,27203.28,10825.85,69870.33,0.2070901033973412,0.5420974889217134,0.2366322008862629,0.014180206794682423,0.04965845219007697,0.46997728656563814,0.400835525744778,0.07952873549950687,5106.03,18460.74,36069.66,119423.88
