Comune,LU0301,LU0201,LU0101,LU0102,LU0105,LU0103,LU0104,LU0302,LU0304,LU0305,LU0303,Grass_cover,Small_woods_cover,Trees_cover,Trees_mean_density,Non_class_surf,Imper_surf,Perm_surf,Non_cons_surf,Hardwood,Coniferous,Shrubs,Periodic_herb,Permanent_herb,Permanent_water,Wetlands,Year,Old_people_perc,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,frequency_NO2,exposure_NO2,intensity_NO2,frequency_O3,exposure_O3,intensity_O3,frequency_PM10,exposure_PM10,intensity_PM10,frequency_CO,exposure_CO,intensity_CO,Neuro_incidence,Multiplicator,Label
SAN ZENONE AL LAMBRO,0.027138985,0.682803886,0.081904799,0.042594279,0.014907871,0.085745031,0.041265761,0.010069253,0.0,0.013570133,0.0,0.1881071515245354,0.3932684669592373,0.0552671000622009,0.714851212803201,0.0553638416727124,0.1170435284888171,0.0135714659317532,0.0,0.035517991287786,6.91011503653425e-05,0.0001243820706576,0.5026279475274283,0.2472715564673416,0.0292159663744668,0.0,2016,0.1635248694072223,27313.64,10569.65,69623.33,0.1891441891441891,0.4828504828504829,0.3146853146853147,0.0133200133200133,0.0371603574125488,0.388534217068251,0.4917780978947531,0.082527327624447,1,0.076,0.076,30,1.509,45.272,50,1.543,77.169,0,0.0,0.0,0.0118101294571882,0.0,0
GUDO VISCONTI,0.014583684,0.85244855,0.078590796,0.025461215,0.013387027,0.006787266,0.000951176,0.004030056,0.003105792,0.000654438,0.0,0.0954235069528653,0.2326091395869227,0.0855894114235421,0.6767981616238989,0.0295678472248315,0.0497441332191594,0.0054743131779898,0.0,0.0423849517313826,0.0005408752541127,8.195079607769264e-05,0.7018430077685753,0.1657700703059566,0.0055890442924986,0.0,2013,0.154524089306698,27722.11,10582.48,70851.91,0.2167530224525043,0.4507772020725388,0.3031088082901554,0.0293609671848013,0.0417567165842831,0.3459180778484022,0.4751226934218673,0.1372025121454473,6,0.157,0.944,29,1.557,45.144,47,1.811,85.12,0,0.0,0.0,0.0158636897767332,0.0,1
GUDO VISCONTI,0.014583684,0.85244855,0.078590796,0.025461215,0.013387027,0.006787266,0.000951176,0.004030056,0.003105792,0.000654438,0.0,0.0954235069528653,0.2326091395869227,0.0855894114235421,0.6767981616238989,0.0295678472248315,0.0497441332191594,0.0054743131779898,0.0,0.0423849517313826,0.0005408752541127,8.195079607769264e-05,0.7018430077685753,0.1657700703059566,0.0055890442924986,0.0,2014,0.1676718938480096,27809.64,10713.18,70994.24,0.2250437828371278,0.4290718038528897,0.3161120840630473,0.0297723292469352,0.0410455413002402,0.3254943273533198,0.4820803956848216,0.1513797356616182,0,0.0,0.0,30,1.214,36.418,48,1.549,74.375,0,0.0,0.0,0.0144752714113389,0.0,0
GUDO VISCONTI,0.014583684,0.85244855,0.078590796,0.025461215,0.013387027,0.006787266,0.000951176,0.004030056,0.003105792,0.000654438,0.0,0.0954235069528653,0.2326091395869227,0.0855894114235421,0.6767981616238989,0.0295678472248315,0.0497441332191594,0.0054743131779898,0.0,0.0423849517313826,0.0005408752541127,8.195079607769264e-05,0.7018430077685753,0.1657700703059566,0.0055890442924986,0.0,2015,0.1723095525997581,28071.65,10495.27,72377.68,0.2142857142857142,0.4303350970017636,0.3289241622574956,0.0264550264550264,0.0409067902378402,0.3239310904942929,0.5025919886243123,0.1325701306435546,2,0.004,0.008,30,1.785,53.539,51,2.117,107.989,0,0.0,0.0,0.0157194679564691,0.0,1
GUDO VISCONTI,0.014583684,0.85244855,0.078590796,0.025461215,0.013387027,0.006787266,0.000951176,0.004030056,0.003105792,0.000654438,0.0,0.0954235069528653,0.2326091395869227,0.0855894114235421,0.6767981616238989,0.0295678472248315,0.0497441332191594,0.0054743131779898,0.0,0.0423849517313826,0.0005408752541127,8.195079607769264e-05,0.7018430077685753,0.1657700703059566,0.0055890442924986,0.0,2016,0.1800976800976801,28106.08,10576.22,71262.0,0.2133450395083406,0.4407374890254609,0.3134328358208955,0.0324846356453029,0.0374882511319065,0.3348848225776375,0.4775832290580707,0.1500436972323852,2,0.139,0.277,30,1.586,47.579,48,1.603,76.922,0,0.0,0.0,0.0146520146520146,0.0,0
SESTO SAN GIOVANNI,0.019761938,0.027113977,0.30699318,0.290478627,0.165662707,0.108313785,0.067461616,0.006318167,0.0,0.007896002,0.0,0.0659547817084581,0.212421239014631,0.1307043244043589,0.694251520502256,0.1883421021467297,0.4290308972927593,0.0728272084183597,0.0,0.1126257392159985,0.0044875920680327,0.0008633272359453,0.0089751841360654,0.1764093811429703,0.0071032171591146,0.0,2013,0.2470814673174659,27606.91,10684.93,70158.58,0.230453306066803,0.4638207225630538,0.2828391274710293,0.0228868438991138,0.0478650995604021,0.3711144012374723,0.4623897570731633,0.1186307421289622,14,0.342,4.789,28,1.802,50.454,50,1.835,91.768,1,0.012,0.012,0.0181905097368288,0.0,1
SESTO SAN GIOVANNI,0.019761938,0.027113977,0.30699318,0.290478627,0.165662707,0.108313785,0.067461616,0.006318167,0.0,0.007896002,0.0,0.0659547817084581,0.212421239014631,0.1307043244043589,0.694251520502256,0.1883421021467297,0.4290308972927593,0.0728272084183597,0.0,0.1126257392159985,0.0044875920680327,0.0008633272359453,0.0089751841360654,0.1764093811429703,0.0071032171591146,0.0,2014,0.2483080106193366,27656.22,10673.04,70233.19,0.2323403237108821,0.4571604368558683,0.2870156728024748,0.0234835666307747,0.0474368827167234,0.3637787460418498,0.4677295400630719,0.1210548311783548,6,0.169,1.015,30,1.067,32.014,48,1.588,76.204,0,0.0,0.0,0.0186960152559484,0.0,1
SESTO SAN GIOVANNI,0.019761938,0.027113977,0.30699318,0.290478627,0.165662707,0.108313785,0.067461616,0.006318167,0.0,0.007896002,0.0,0.0659547817084581,0.212421239014631,0.1307043244043589,0.694251520502256,0.1883421021467297,0.4290308972927593,0.0728272084183597,0.0,0.1126257392159985,0.0044875920680327,0.0008633272359453,0.0089751841360654,0.1764093811429703,0.0071032171591146,0.0,2015,0.2485193931675713,27711.52,10663.44,70224.46,0.2278333761012745,0.446873663501839,0.3011034128817039,0.0241895475151826,0.0450261114053306,0.3487543404989957,0.4830923853862596,0.1231271627094141,16,0.173,2.762,29,1.715,49.746,51,2.121,108.173,0,0.0,0.0,0.0194982628370776,0.0,1
SESTO SAN GIOVANNI,0.019761938,0.027113977,0.30699318,0.290478627,0.165662707,0.108313785,0.067461616,0.006318167,0.0,0.007896002,0.0,0.0659547817084581,0.212421239014631,0.1307043244043589,0.694251520502256,0.1883421021467297,0.4290308972927593,0.0728272084183597,0.0,0.1126257392159985,0.0044875920680327,0.0008633272359453,0.0089751841360654,0.1764093811429703,0.0071032171591146,0.0,2016,0.2483682667914583,27681.94,10648.7,70495.95,0.2237313100518951,0.4501001935362324,0.3020192851148372,0.0241492112970353,0.0454737733400362,0.3500781947007481,0.4822857948289096,0.1221622371303061,3,0.216,0.649,30,1.437,43.107,49,1.672,81.906,0,0.0,0.0,0.0198024679195093,0.0,1
CASARILE,0.017753094,0.774561536,0.095482378,0.059837869,0.020454068,0.008843549,0.004622546,0.011222119,0.0,0.007222841,0.0,0.0370248290170474,0.1428568624020593,0.0164509288221025,0.632497925311203,0.0634009240247671,0.0899408457095534,0.0119866518720382,0.0,0.0123962185647046,0.0001365222308888,4.0956669266645446e-05,0.6853279468387783,0.1299828160292437,0.0074404615834405,0.0,2013,0.1409680638722555,27217.13,10669.14,69657.38,0.2145734163310143,0.4924935920908092,0.2742585133650677,0.0186744782131087,0.045242289691898,0.4074904056266407,0.4517313515433152,0.095535953138146,2,0.138,0.275,30,1.7,51.014,49,1.804,88.397,0,0.0,0.0,0.0102295409181636,1.0,0
CASARILE,0.017753094,0.774561536,0.095482378,0.059837869,0.020454068,0.008843549,0.004622546,0.011222119,0.0,0.007222841,0.0,0.0370248290170474,0.1428568624020593,0.0164509288221025,0.632497925311203,0.0634009240247671,0.0899408457095534,0.0119866518720382,0.0,0.0123962185647046,0.0001365222308888,4.0956669266645446e-05,0.6853279468387783,0.1299828160292437,0.0074404615834405,0.0,2014,0.1431021808380299,27514.04,10605.94,71197.82,0.2150694952450622,0.487198244330651,0.2805413313825896,0.0171909290416971,0.0449494278849736,0.4004076053897011,0.4659889508605308,0.0886540158647944,0,0.0,0.0,32,1.411,45.162,48,1.595,76.545,0,0.0,0.0,0.0120068610634648,0.0,0
CASARILE,0.017753094,0.774561536,0.095482378,0.059837869,0.020454068,0.008843549,0.004622546,0.011222119,0.0,0.007222841,0.0,0.0370248290170474,0.1428568624020593,0.0164509288221025,0.632497925311203,0.0634009240247671,0.0899408457095534,0.0119866518720382,0.0,0.0123962185647046,0.0001365222308888,4.0956669266645446e-05,0.6853279468387783,0.1299828160292437,0.0074404615834405,0.0,2015,0.1523833045196344,27587.86,10633.29,68638.04,0.2034269048487058,0.4804958075100255,0.2952971199416697,0.0207801676995989,0.041888356215652,0.3795778594102141,0.4712328290436872,0.1073009553304465,1,0.019,0.019,30,1.703,51.103,51,2.087,106.417,0,0.0,0.0,0.0143245245739688,0.0,0
CASARILE,0.017753094,0.774561536,0.095482378,0.059837869,0.020454068,0.008843549,0.004622546,0.011222119,0.0,0.007222841,0.0,0.0370248290170474,0.1428568624020593,0.0164509288221025,0.632497925311203,0.0634009240247671,0.0899408457095534,0.0119866518720382,0.0,0.0123962185647046,0.0001365222308888,4.0956669266645446e-05,0.6853279468387783,0.1299828160292437,0.0074404615834405,0.0,2016,0.1537893700787401,27482.83,10568.54,70017.71,0.1922659920491507,0.4857246114925913,0.3014094687387061,0.0205999277195518,0.0395985533970253,0.379624833218013,0.4760558100004867,0.1047208033844749,1,0.085,0.085,31,1.819,56.376,49,1.616,79.189,0,0.0,0.0,0.015255905511811,0.0,0
PARABIAGO,0.057459864,0.392397981,0.331234796,0.13233894,0.038512858,0.019538232,0.005684222,0.013755959,0.000813362,0.008263787,0.0,0.1449006127941276,0.3827998534986674,0.0935088413357434,0.7001965767247179,0.1639811970565224,0.2376825747293989,0.0204714400382982,0.0,0.0495745729572037,0.0010413945256764,6.989225004540212e-06,0.3883562873772768,0.1352065577128303,0.0045849316029783,0.0,2013,0.2028617670860001,27466.75,10746.98,70484.84,0.2030761472516389,0.4933938477054967,0.2793242561775088,0.0242057488653555,0.0417266410226876,0.3900777548345684,0.4473488952612474,0.1208467088814964,5,0.177,0.885,29,1.754,50.865,46,1.774,81.59,0,0.0,0.0,0.0128374898844993,0.0,0
PARABIAGO,0.057459864,0.392397981,0.331234796,0.13233894,0.038512858,0.019538232,0.005684222,0.013755959,0.000813362,0.008263787,0.0,0.1449006127941276,0.3827998534986674,0.0935088413357434,0.7001965767247179,0.1639811970565224,0.2376825747293989,0.0204714400382982,0.0,0.0495745729572037,0.0010413945256764,6.989225004540212e-06,0.3883562873772768,0.1352065577128303,0.0045849316029783,0.0,2014,0.2071509029468406,27477.21,10787.92,70691.89,0.2013338048805133,0.4871419188602031,0.2865659576617996,0.0249583185974839,0.0406227337392062,0.3802675781286964,0.453621971795608,0.1254877163364893,0,0.0,0.0,30,1.219,36.584,48,1.502,72.1,0,0.0,0.0,0.013262599469496,0.0,0
PARABIAGO,0.057459864,0.392397981,0.331234796,0.13233894,0.038512858,0.019538232,0.005684222,0.013755959,0.000813362,0.008263787,0.0,0.1449006127941276,0.3827998534986674,0.0935088413357434,0.7001965767247179,0.1639811970565224,0.2376825747293989,0.0204714400382982,0.0,0.0495745729572037,0.0010413945256764,6.989225004540212e-06,0.3883562873772768,0.1352065577128303,0.0045849316029783,0.0,2015,0.2100834266315143,27562.66,10747.43,70901.04,0.199345088161209,0.4728463476070529,0.3024685138539043,0.0253400503778337,0.0395874744930589,0.3610798226366322,0.4706358761103242,0.1286968267599846,0,0.0,0.0,30,1.67,50.102,51,2.218,113.116,0,0.0,0.0,0.0144100545342915,0.0,0
PARABIAGO,0.057459864,0.392397981,0.331234796,0.13233894,0.038512858,0.019538232,0.005684222,0.013755959,0.000813362,0.008263787,0.0,0.1449006127941276,0.3827998534986674,0.0935088413357434,0.7001965767247179,0.1639811970565224,0.2376825747293989,0.0204714400382982,0.0,0.0495745729572037,0.0010413945256764,6.989225004540212e-06,0.3883562873772768,0.1352065577128303,0.0045849316029783,0.0,2016,0.2138690861957226,27563.89,10751.39,70506.73,0.1953117156911956,0.4719405682160426,0.3052404377070575,0.0275072783857042,0.0381554972233194,0.3570997005544669,0.469126901716673,0.1356179005055406,1,0.115,0.115,30,1.484,44.522,46,1.692,77.829,0,0.0,0.0,0.0155181104630229,0.0,1
CORMANO,0.000740322,0.144140919,0.333707176,0.284553785,0.12432896,0.090342118,0.012850796,0.009335923,0.0,0.0,0.0,0.1007316886938233,0.1784377139711713,0.0791814561370444,0.6602145680406549,0.1756880473690097,0.4001100231340547,0.0126976473986,0.0,0.0564687629029289,0.0029061516933415,0.0007153604168225,0.158810012534603,0.1926555022555192,0.0008047804689253,0.0,2013,0.2163136325482644,27483.53,10685.12,70296.06,0.2084697360172738,0.4917461865292192,0.2832764505119454,0.0165076269415616,0.0434626925765309,0.4011154199820403,0.4655230206856843,0.0898988667557444,9,0.373,3.359,28,1.867,52.273,50,1.769,88.429,0,0.0,0.0,0.0159976299807435,0.0,1
CORMANO,0.000740322,0.144140919,0.333707176,0.284553785,0.12432896,0.090342118,0.012850796,0.009335923,0.0,0.0,0.0,0.1007316886938233,0.1784377139711713,0.0791814561370444,0.6602145680406549,0.1756880473690097,0.4001100231340547,0.0126976473986,0.0,0.0564687629029289,0.0029061516933415,0.0007153604168225,0.158810012534603,0.1926555022555192,0.0008047804689253,0.0,2014,0.2200207520134394,27565.13,10683.0,70076.34,0.2066179570043557,0.4835604889700716,0.2922579738653927,0.0175635801601798,0.043607709944512,0.3901984900746801,0.4733846916721761,0.0928091083086316,8,0.062,0.5,30,1.171,35.12,48,1.66,79.703,0,0.0,0.0,0.0157122387469736,0.0,1
CORMANO,0.000740322,0.144140919,0.333707176,0.284553785,0.12432896,0.090342118,0.012850796,0.009335923,0.0,0.0,0.0,0.1007316886938233,0.1784377139711713,0.0791814561370444,0.6602145680406549,0.1756880473690097,0.4001100231340547,0.0126976473986,0.0,0.0564687629029289,0.0029061516933415,0.0007153604168225,0.158810012534603,0.1926555022555192,0.0008047804689253,0.0,2015,0.2226270185112248,27716.58,10716.94,70175.66,0.2058802989035547,0.4744046371953349,0.3007891612542775,0.0189259026468328,0.0430150786892318,0.3752739236484684,0.4818219119830034,0.0998890856792962,10,0.276,2.758,29,1.726,50.042,51,2.252,114.863,0,0.0,0.0,0.0159511618747538,0.0,1
CORMANO,0.000740322,0.144140919,0.333707176,0.284553785,0.12432896,0.090342118,0.012850796,0.009335923,0.0,0.0,0.0,0.1007316886938233,0.1784377139711713,0.0791814561370444,0.6602145680406549,0.1756880473690097,0.4001100231340547,0.0126976473986,0.0,0.0564687629029289,0.0029061516933415,0.0007153604168225,0.158810012534603,0.1926555022555192,0.0008047804689253,0.0,2016,0.2252149846792527,27613.9,10676.45,69890.94,0.2027260776309416,0.4740192347609492,0.3036739777208884,0.0195807098872206,0.0414223329311404,0.3680296002658341,0.4742770851562088,0.1162709816468165,7,0.295,2.065,30,1.419,42.555,49,1.741,85.293,0,0.0,0.0,0.0164574478600375,0.0,1
CERRO MAGGIORE,0.059937857,0.42650305,0.247983424,0.109889228,0.060185193,0.02559139,0.041043645,0.02740142,0.0,0.001464793,0.0,0.166365382747626,0.159538058868388,0.0806632013749625,0.684510044096031,0.1535308042828935,0.2153324119017557,0.0245131556358748,0.0,0.0324470790440197,0.0049599371742076,9.880352936668611e-06,0.4274833501579041,0.142425287582078,2.9641058810005832e-05,0.0,2013,0.2112154476921042,27299.34,10765.14,70447.87,0.2216622376981581,0.5165399065334921,0.24099697608357,0.0208008796847796,0.0484998276349635,0.4282709464051263,0.4040842230545953,0.1191450029053148,5,0.304,1.522,28,1.649,46.182,46,1.754,80.698,0,0.0,0.0,0.0128951196931622,0.0,0
CERRO MAGGIORE,0.059937857,0.42650305,0.247983424,0.109889228,0.060185193,0.02559139,0.041043645,0.02740142,0.0,0.001464793,0.0,0.166365382747626,0.159538058868388,0.0806632013749625,0.684510044096031,0.1535308042828935,0.2153324119017557,0.0245131556358748,0.0,0.0324470790440197,0.0049599371742076,9.880352936668611e-06,0.4274833501579041,0.142425287582078,2.9641058810005832e-05,0.0,2014,0.2141874631558263,27408.04,10696.1,70990.31,0.2153079124734558,0.5103868525528575,0.2538085126027144,0.0204967223709722,0.0469628086326259,0.418124721588565,0.4195261711420822,0.1153862986367267,0,0.0,0.0,30,1.185,35.562,48,1.507,72.359,0,0.0,0.0,0.0136241566778017,0.0,0
CERRO MAGGIORE,0.059937857,0.42650305,0.247983424,0.109889228,0.060185193,0.02559139,0.041043645,0.02740142,0.0,0.001464793,0.0,0.166365382747626,0.159538058868388,0.0806632013749625,0.684510044096031,0.1535308042828935,0.2153324119017557,0.0245131556358748,0.0,0.0324470790440197,0.0049599371742076,9.880352936668611e-06,0.4274833501579041,0.142425287582078,2.9641058810005832e-05,0.0,2015,0.2192677974981989,27471.55,10688.28,71004.12,0.2082716506291635,0.5013878608438194,0.2671169504071058,0.0232235381199111,0.0433892592455299,0.4003178690589047,0.4286010853123163,0.1276917863832491,0,0.0,0.0,30,1.592,47.759,51,2.241,114.292,0,0.0,0.0,0.0143427860370685,0.0,0
CERRO MAGGIORE,0.059937857,0.42650305,0.247983424,0.109889228,0.060185193,0.02559139,0.041043645,0.02740142,0.0,0.001464793,0.0,0.166365382747626,0.159538058868388,0.0806632013749625,0.684510044096031,0.1535308042828935,0.2153324119017557,0.0245131556358748,0.0,0.0324470790440197,0.0049599371742076,9.880352936668611e-06,0.4274833501579041,0.142425287582078,2.9641058810005832e-05,0.0,2016,0.2234216552175335,27413.17,10693.0,70549.8,0.2039540229885057,0.5000459770114942,0.272183908045977,0.0238160919540229,0.0423603097630074,0.3962105773664741,0.4351766607211172,0.1262524521494011,1,0.215,0.215,30,1.389,41.668,46,1.707,78.535,0,0.0,0.0,0.0153091265947006,0.0,1
MARCALLO CON CASONE,0.005658101,0.543677756,0.161982642,0.098113689,0.04776865,0.098197288,0.001946461,0.030028209,0.0,0.012627204,0.0,0.2259460042230062,0.1823673965930217,0.0269975383025009,0.6110830324909751,0.1007168994344652,0.1848527295414469,0.0162886772159042,0.0,0.0132672920629167,9.746403719314409e-05,0.0,0.5373192370458033,0.1344150902939948,0.0136205991977418,0.0,2013,0.1994120529152376,27181.91,10761.25,69150.48,0.185226264418811,0.5312777284826974,0.2622005323868678,0.0212954747116237,0.0382967295050717,0.4261640242877572,0.4089637143510203,0.1265755318561505,3,0.157,0.47,28,1.804,50.512,43,2.05,88.166,0,0.0,0.0,0.0148619957537154,0.0,0
MARCALLO CON CASONE,0.005658101,0.543677756,0.161982642,0.098113689,0.04776865,0.098197288,0.001946461,0.030028209,0.0,0.012627204,0.0,0.2259460042230062,0.1823673965930217,0.0269975383025009,0.6110830324909751,0.1007168994344652,0.1848527295414469,0.0162886772159042,0.0,0.0132672920629167,9.746403719314409e-05,0.0,0.5373192370458033,0.1344150902939948,0.0136205991977418,0.0,2014,0.2063568893191352,27229.63,10799.47,69611.87,0.1907411529045181,0.5176941909637214,0.269530380592032,0.0220342755397284,0.0400612466079685,0.4150631327257506,0.4179322445450183,0.1269433761212624,0,0.0,0.0,30,1.156,34.694,44,1.705,75.041,0,0.0,0.0,0.0146821555340432,0.0,0
MARCALLO CON CASONE,0.005658101,0.543677756,0.161982642,0.098113689,0.04776865,0.098197288,0.001946461,0.030028209,0.0,0.012627204,0.0,0.2259460042230062,0.1823673965930217,0.0269975383025009,0.6110830324909751,0.1007168994344652,0.1848527295414469,0.0162886772159042,0.0,0.0132672920629167,9.746403719314409e-05,0.0,0.5373192370458033,0.1344150902939948,0.0136205991977418,0.0,2015,0.2115691914349632,27364.95,10712.02,69506.38,0.1789215686274509,0.5082442067736186,0.2936720142602496,0.0191622103386809,0.0303291892242957,0.3400058331160987,0.3845328033191661,0.2451321743404393,0,0.0,0.0,31,1.905,59.07,49,2.247,110.08,0,0.0,0.0,0.0167785234899328,0.0,1
MARCALLO CON CASONE,0.005658101,0.543677756,0.161982642,0.098113689,0.04776865,0.098197288,0.001946461,0.030028209,0.0,0.012627204,0.0,0.2259460042230062,0.1823673965930217,0.0269975383025009,0.6110830324909751,0.1007168994344652,0.1848527295414469,0.0162886772159042,0.0,0.0132672920629167,9.746403719314409e-05,0.0,0.5373192370458033,0.1344150902939948,0.0136205991977418,0.0,2016,0.2161774090619017,27391.56,10701.9,69568.5,0.1755912539045069,0.5078090138331102,0.2945113788487282,0.0220883534136546,0.0283506556396478,0.3248763796202571,0.3664772078928741,0.2802957568472209,1,0.086,0.086,31,1.615,50.071,48,1.487,71.372,0,0.0,0.0,0.0154754307594128,0.0,1
